,SubjectID,Device,ActivityID,TrialNo,Acc,Gyr
3791,2,Waist,122,2,"[[ 3839   657 -1302]
 [ 3913   664 -1281]
 [ 3986   668 -1254]
 ...
 [ 3836  -341 -1856]
 [ 3777  -398 -1879]
 [ 3721  -430 -1902]]","[[ 895  304 -301]
 [ 893  302 -300]
 [ 889  286 -297]
 ...
 [-902  215   93]
 [-886  230   73]
 [-870  258   53]]"
3792,2,Neck,25,1,"[[  363   546  -125]
 [  571   616  -315]
 [  791   695  -540]
 ...
 [11414  1500   635]
 [11384  1644   710]
 [11216  1696   667]]","[[1098  268 -205]
 [1143  331 -223]
 [1210  429 -251]
 ...
 [2902  131  -44]
 [2926   37 -176]
 [2940  -45 -228]]"
3793,12,Neck,135,2,"[[ 3704     3 -1746]
 [ 3706     8 -1733]
 [ 3710    17 -1718]
 ...
 [ 3275   422 -2403]
 [ 3266   425 -2402]
 [ 3255   433 -2395]]","[[-80  67  24]
 [-78  69  27]
 [-79  71  31]
 ...
 [-34 123  71]
 [-31 128  75]
 [-26 126  75]]"
3794,2,Wrist,122,2,"[[ 3649 -1262  -697]
 [ 3647 -1265  -703]
 [ 3647 -1265  -709]
 ...
 [ 3098  -289  -987]
 [ 3069  -285  -997]
 [ 3039  -290 -1007]]","[[1363 -765 -140]
 [1359 -778 -129]
 [1355 -788 -123]
 ...
 [-683  569  -49]
 [-670  546  -34]
 [-659  523  -15]]"
3795,3,Wrist,19,6,"[[3880  586 -583]
 [3877  564 -624]
 [3868  536 -664]
 ...
 [3173 1183 -501]
 [3173 1202 -460]
 [3182 1221 -428]]","[[ -425  -142   -42]
 [ -443  -146   -51]
 [ -458  -152   -53]
 ...
 [ 1483   -68 -2095]
 [ 1486   -63 -2083]
 [ 1479   -60 -2070]]"
3796,3,Waist,134,2,"[[ 3863 -1261   470]
 [ 3862 -1262   478]
 [ 3862 -1259   488]
 ...
 [  502  3853  1200]
 [  499  3847  1197]
 [  497  3843  1196]]","[[-28  23  10]
 [-29  22  11]
 [-26  23  10]
 ...
 [ 62  23   0]
 [ 65  24   0]
 [ 68  27   2]]"
3797,2,Waist,23,3,"[[ 4825  -515  -792]
 [ 5016  -651 -1126]
 [ 5217  -716 -1454]
 ...
 [ 4863  -246 -1109]
 [ 5324  -276  -692]
 [ 5741  -255  -359]]","[[1025  422  104]
 [1054  451   20]
 [1048  465  -52]
 ...
 [  95  715   18]
 [  56  714   73]
 [  12  660  137]]"
3798,2,Waist,126,2,"[[3501 -259 -913]
 [3513 -261 -916]
 [3541 -204 -903]
 ...
 [3999 -170 -489]
 [4000 -164 -464]
 [4001 -138 -472]]","[[-1000   -68   191]
 [-1009   -55   194]
 [ -999   -41   199]
 ...
 [-1027   -52   346]
 [-1016   -65   342]
 [-1003   -74   340]]"
3799,2,Wrist,126,2,"[[ 3606 -1445 -1929]
 [ 3624 -1444 -1940]
 [ 3654 -1459 -1966]
 ...
 [ 2743 -3362 -1286]
 [ 2739 -3333 -1294]
 [ 2735 -3309 -1310]]","[[-1193  -500   638]
 [-1131  -473   606]
 [-1078  -449   584]
 ...
 [ -814   762   349]
 [ -817   764   340]
 [ -825   761   339]]"
3800,2,Neck,102,1,"[[ 2207 -1504 -3355]
 [ 2211 -1505 -3355]
 [ 2219 -1506 -3352]
 ...
 [ 3586  1302   785]
 [ 3560  1307   706]
 [ 3544  1324   631]]","[[ -69   82    7]
 [ -70   80   11]
 [ -72   77   10]
 ...
 [1008   95 -112]
 [ 997   92 -109]
 [ 982   86 -107]]"
3801,12,Waist,13,9,"[[ 3135  1596  1544]
 [ 2043  1275  1591]
 [ 1078   889  1437]
 ...
 [ 3657 -1614   830]
 [ 3659 -1611   831]
 [ 3653 -1607   830]]","[[  237 -1974   -30]
 [  282 -1720   -13]
 [  250 -1350   -11]
 ...
 [   -8    19    -3]
 [   -6    19    -1]
 [   -4    19     3]]"
3802,11,Waist,32,1,"[[ 3663 -1372  1016]
 [ 3672 -1369  1026]
 [ 3683 -1364  1036]
 ...
 [ 3819 -1990   -35]
 [ 3785 -1980   -63]
 [ 3747 -1962   -68]]","[[ 113    7   22]
 [ 109   15   26]
 [ 107   18   26]
 ...
 [-144   27  -66]
 [-167    7  -73]
 [-184  -13  -78]]"
3803,7,Neck,128,1,"[[  923  -571 -4188]
 [  922  -569 -4189]
 [  923  -568 -4190]
 ...
 [ 3503  -458  -625]
 [ 3320  -449  -703]
 [ 3142  -466  -807]]","[[ -81   80   30]
 [ -81   81   32]
 [ -84   82   30]
 ...
 [-108 -299 -167]
 [-115 -311 -135]
 [-129 -317 -105]]"
3804,5,Neck,44,1,"[[ 3274    16 -3341]
 [ 3558   163 -3563]
 [ 4044   332 -3972]
 ...
 [ 1779    39 -3715]
 [ 1784    42 -3715]
 [ 1781    41 -3719]]","[[-3165  4252  5712]
 [-3192  4405  5806]
 [-3162  4598  5987]
 ...
 [  -61   110   -17]
 [  -43    88   -32]
 [  -24    64   -45]]"
3805,4,Wrist,14,9,"[[-3560  1969   844]
 [-3555  1969   844]
 [-3548  1971   844]
 ...
 [-4904  -427 -1351]
 [-4778  -376 -1321]
 [-4646  -323 -1282]]","[[   38    68    30]
 [   40    69    33]
 [   43    66    36]
 ...
 [-1673   485   310]
 [-1725   478   290]
 [-1768   462   265]]"
3806,3,Waist,27,4,"[[ 3823 -1364  1118]
 [ 3714 -1392  1091]
 [ 3593 -1410  1061]
 ...
 [ 3201 -2282  1171]
 [ 3145 -2257  1201]
 [ 3080 -2233  1204]]","[[ 366 -309 -123]
 [ 334 -300 -121]
 [ 290 -279 -116]
 ...
 [ 520 -922 -759]
 [ 478 -943 -771]
 [ 437 -960 -784]]"
3807,11,Wrist,11,2,"[[3948  219 -727]
 [3944  221 -727]
 [3943  223 -725]
 ...
 [3960  305 -651]
 [3968  302 -653]
 [3975  298 -653]]","[[-18  30  12]
 [-13  30   7]
 [-16  32   7]
 ...
 [-42  27  13]
 [-43  26  12]
 [-44  26  12]]"
3808,9,Neck,112,1,"[[ 3259 -1307 -1148]
 [ 3314 -1314 -1134]
 [ 3373 -1333 -1111]
 ...
 [ -961    -9  3879]
 [ -961    -4  3861]
 [ -977   -20  3849]]","[[-230  236 -174]
 [-230  217 -157]
 [-222  198 -141]
 ...
 [ -85   75   20]
 [ -80   72   19]
 [ -84   68   18]]"
3809,4,Wrist,14,8,"[[-2325  3241   584]
 [-2331  3213   569]
 [-2338  3209   574]
 ...
 [-4001   965  -478]
 [-3997   968  -484]
 [-3997   966  -482]]","[[51 10 29]
 [29 10 25]
 [ 8 11 28]
 ...
 [26 28 19]
 [26 27 16]
 [22 27 18]]"
3810,3,Waist,26,3,"[[3851 -548 1119]
 [3847 -548 1109]
 [3844 -550 1100]
 ...
 [3867 -673 1021]
 [3863 -671 1017]
 [3863 -664 1020]]","[[ 32 -18  13]
 [ 39 -19  13]
 [ 37 -15  15]
 ...
 [  2  -8   5]
 [  1  -9   5]
 [ -2  -6   3]]"
3811,14,Waist,13,8,"[[3989 -871  250]
 [4046 -904  247]
 [4098 -950  245]
 ...
 [3867 -309 1323]
 [3871 -309 1320]
 [3869 -307 1321]]","[[ -5 207  26]
 [ -6 201  27]
 [-14 185  32]
 ...
 [-20  39  19]
 [-23  37  18]
 [-22  38  19]]"
3812,1,Neck,14,4,"[[3992  216  -77]
 [3994  216  -70]
 [3994  213  -67]
 ...
 [3998   44  106]
 [4002   54  105]
 [4000   57  103]]","[[-73  80  27]
 [-76  86  26]
 [-73  92  24]
 ...
 [-46  52  19]
 [-46  56  20]
 [-46  56  22]]"
3813,10,Neck,40,2,"[[3957  352 -178]
 [3960  355 -181]
 [3962  353 -183]
 ...
 [3955 -442  305]
 [3944 -436  305]
 [3931 -426  301]]","[[-61  70  10]
 [-61  66   7]
 [-61  64   6]
 ...
 [ 19 124 -41]
 [ 22 128 -47]
 [ 27 126 -50]]"
3814,5,Wrist,3,1,"[[ 3989  -554     0]
 [ 3992  -544     0]
 [ 3988  -538    -1]
 ...
 [ 5290 -3610   290]
 [ 5352 -3778   388]
 [ 5415 -3927   481]]","[[  108    26    47]
 [  111    26    45]
 [  108    26    44]
 ...
 [-2094  -217 -2720]
 [-2117  -286 -2876]
 [-2114  -354 -3026]]"
3815,15,Neck,14,9,"[[3886 -181  823]
 [3891 -181  827]
 [3895 -176  827]
 ...
 [4708  788 -135]
 [4711  882  135]
 [4679 1051  325]]","[[-84  93  41]
 [-83  92  41]
 [-85  93  39]
 ...
 [569  91  94]
 [477  75 115]
 [431  50 144]]"
3816,15,Neck,132,1,"[[ 3565  1670   130]
 [ 3566  1670   135]
 [ 3572  1669   136]
 ...
 [  422     7 -4300]
 [  422     9 -4313]
 [  424     8 -4316]]","[[-59  99  24]
 [-59  96  25]
 [-56  95  23]
 ...
 [-67  77  18]
 [-65  74  20]
 [-65  70  22]]"
3817,3,Wrist,3,3,"[[3752 1352 -492]
 [3748 1347 -492]
 [3748 1345 -491]
 ...
 [3775 1313 -416]
 [3778 1319 -422]
 [3780 1320 -423]]","[[16 11 32]
 [11 10 35]
 [ 8 10 35]
 ...
 [45 26 40]
 [48 24 38]
 [48 25 34]]"
3818,7,Neck,19,1,"[[3981  182 -647]
 [3975  180 -657]
 [3971  179 -655]
 ...
 [3173  397 -862]
 [3179  378 -859]
 [3181  354 -870]]","[[-52  75   6]
 [-50  77   6]
 [-55  79   4]
 ...
 [-20 144 -78]
 [-19 144 -76]
 [-15 146 -75]]"
3819,14,Wrist,13,9,"[[ 2970  -968  -421]
 [ 2951 -1138  -210]
 [ 2916 -1283   -23]
 ...
 [ 4132 -1868 -2504]
 [ 4207 -1870 -2454]
 [ 4280 -1870 -2400]]","[[-4541   575  -357]
 [-4392   581  -335]
 [-4196   588  -307]
 ...
 [ 1054  -976   179]
 [ 1006  -962   192]
 [  947  -952   205]]"
3820,15,Wrist,10,1,"[[3855 -656 -994]
 [3854 -656 -995]
 [3853 -660 -998]
 ...
 [3887 -572 -944]
 [3896 -574 -946]
 [3898 -575 -947]]","[[-25  19  11]
 [-24  23  11]
 [-26  26  12]
 ...
 [ -5  25   3]
 [ -9  26   6]
 [-10  22   9]]"
3821,11,Wrist,40,2,"[[4040  615 -460]
 [4041  627 -476]
 [4041  633 -483]
 ...
 [3923   60 -836]
 [3919   65 -837]
 [3916   73 -838]]","[[66 24 14]
 [53 26 16]
 [41 25 12]
 ...
 [82 33  0]
 [84 33  0]
 [86 31  1]]"
3822,15,Neck,40,1,"[[3976 -107  496]
 [3970 -107  496]
 [3964 -105  493]
 ...
 [4009  -12  378]
 [4007  -17  406]
 [4008  -16  425]]","[[-61  64  17]
 [-61  66  20]
 [-62  72  21]
 ...
 [-83  82  21]
 [-80  82  18]
 [-79  76  17]]"
3823,11,Waist,13,4,"[[ 3965 -1035   627]
 [ 3958 -1036   628]
 [ 3954 -1020   626]
 ...
 [ 3723  -297  1617]
 [ 3726  -291  1614]
 [ 3739  -290  1613]]","[[-16  39 -13]
 [-20  37 -10]
 [-24  36 -11]
 ...
 [  5  16  12]
 [  9  15  13]
 [  7  13  16]]"
3824,4,Wrist,41,10,"[[-4154  -499   677]
 [-4079  -381   867]
 [-4021  -304   953]
 ...
 [-4327  -536  -389]
 [-4321  -636  -458]
 [-4242  -635  -315]]","[[ -99   51  -11]
 [  21   67  -28]
 [ 147   69  -16]
 ...
 [  24   59  105]
 [-114   87   84]
 [-193  112   28]]"
3825,12,Wrist,44,3,"[[ 3785  -511 -1151]
 [ 3784  -520 -1145]
 [ 3782  -525 -1139]
 ...
 [ 4207 -7808  -726]
 [ 4348 -8700  -394]
 [ 4520 -9749   -11]]","[[  123    26    53]
 [  114    28    62]
 [  102    29    69]
 ...
 [-2095  3097  2512]
 [-2211  3200  2625]
 [-2316  3278  2683]]"
3826,5,Neck,26,3,"[[ 2183  -284 -3654]
 [ 2184  -282 -3655]
 [ 2183  -281 -3652]
 ...
 [ 2320   540 -3565]
 [ 2317   531 -3581]
 [ 2309   522 -3596]]","[[-78  72  25]
 [-75  76  22]
 [-76  78  21]
 ...
 [-89  33  29]
 [-92  41  35]
 [-97  54  40]]"
3827,11,Neck,44,1,"[[ 1256  -688  -809]
 [ 1024  -798  -852]
 [  819  -922  -889]
 ...
 [ 3641  -186 -2078]
 [ 3600  -181 -2061]
 [ 3600  -190 -2058]]","[[ 646 -483 -227]
 [ 588 -442 -184]
 [ 521 -394 -147]
 ...
 [  59  231  -30]
 [  49  225  -34]
 [  25  238  -43]]"
3828,15,Wrist,134,1,"[[3502 1994 -459]
 [3505 1992 -458]
 [3503 1994 -458]
 ...
 [-919 2284 3326]
 [-917 2284 3322]
 [-916 2284 3323]]","[[-42   5  13]
 [-43   6  13]
 [-42   3  11]
 ...
 [-12  20   8]
 [-11  20   9]
 [ -9  21   6]]"
3829,7,Waist,17,4,"[[  226  3430 -2181]
 [  222  3429 -2176]
 [  222  3426 -2179]
 ...
 [ -291  4052    79]
 [ -291  4055    80]
 [ -291  4051    77]]","[[-20  24   3]
 [-22  21   6]
 [-23  19   5]
 ...
 [-30  22   7]
 [-28  25   6]
 [-26  26   5]]"
3830,12,Waist,38,2,"[[4210  -46  173]
 [4210  -52  178]
 [4209  -53  183]
 ...
 [4069   -6   54]
 [4071   -7   60]
 [4073   -5   54]]","[[ -5  24   4]
 [ -1  28   3]
 [ -3  32   5]
 ...
 [-28  48   3]
 [-23  51  -1]
 [-23  58   2]]"
3831,8,Neck,14,2,"[[ 3943  -214   559]
 [ 3945  -216   562]
 [ 3949  -216   569]
 ...
 [ 3327 -1120 -3718]
 [ 3326 -1115 -3732]
 [ 3326 -1109 -3743]]","[[ -73   76   15]
 [ -80   79   15]
 [ -79   81   16]
 ...
 [ 173 -499 -134]
 [ 135 -511 -110]
 [ 100 -524  -87]]"
3832,5,Wrist,13,4,"[[ 4000  -473   -30]
 [ 3993  -472   -35]
 [ 3986  -469   -34]
 ...
 [ 3882 -1099    81]
 [ 3878 -1099    80]
 [ 3873 -1099    84]]","[[ 41   9  27]
 [ 42  11  30]
 [ 42  12  25]
 ...
 [-11  15  17]
 [-14  16  16]
 [-13  13  18]]"
3833,14,Neck,120,2,"[[3946  257  367]
 [3947  257  365]
 [3951  255  369]
 ...
 [3716  699 -417]
 [3700  669 -420]
 [3684  652 -419]]","[[ -81   69    2]
 [ -81   72    3]
 [ -87   73    2]
 ...
 [-318   25   -5]
 [-298   19  -25]
 [-278   22  -38]]"
3834,14,Wrist,20,5,"[[ 3452 -1287  -293]
 [ 3482 -1337  -266]
 [ 3507 -1383  -238]
 ...
 [ 3642   486  -251]
 [ 3638   547  -228]
 [ 3643   569  -200]]","[[-549   -7  431]
 [-565  -10  436]
 [-573  -10  444]
 ...
 [1060   22  -52]
 [1292   63   26]
 [1483   96  110]]"
3835,11,Waist,132,1,"[[ 4100  -253  -222]
 [ 4098  -247  -229]
 [ 4096  -250  -230]
 ...
 [  454  -575 -4090]
 [  450  -574 -4091]
 [  453  -575 -4085]]","[[20 57 22]
 [21 54 20]
 [18 48 21]
 ...
 [-2 12  8]
 [-3 10  7]
 [-8 11  4]]"
3836,1,Wrist,31,2,"[[3777 1271  696]
 [3733 1263  690]
 [3695 1260  672]
 ...
 [3764 1297 -749]
 [3763 1295 -744]
 [3766 1290 -743]]","[[-603  343  712]
 [-564  331  707]
 [-521  318  705]
 ...
 [  15   32   44]
 [  17   36   42]
 [  15   36   42]]"
3837,10,Waist,26,2,"[[4194 -395  878]
 [4214 -467  889]
 [4243 -534  907]
 ...
 [5093  873   56]
 [5178  906  151]
 [5293  918  284]]","[[ 813  106  -36]
 [ 701   74  -12]
 [ 593   49   -3]
 ...
 [-323 1080 -464]
 [-265 1075 -413]
 [-222 1020 -360]]"
3838,14,Neck,104,2,"[[ 2767 -1421 -1137]
 [ 2805 -1364 -1045]
 [ 2828 -1311  -937]
 ...
 [ 3742   321  -738]
 [ 3756   325  -753]
 [ 3770   335  -774]]","[[-797  228  -38]
 [-813  276  -52]
 [-841  306  -58]
 ...
 [-887 -149  497]
 [-865 -158  495]
 [-838 -160  487]]"
3839,5,Waist,14,10,"[[ 3785   178  1391]
 [ 3802   157  1375]
 [ 3811   126  1362]
 ...
 [ 4213 -1524   474]
 [ 4067 -1443   523]
 [ 3895 -1368   563]]","[[   28   514  -636]
 [   31   537  -658]
 [   30   566  -683]
 ...
 [-1127  -788  -124]
 [-1100  -810  -105]
 [-1073  -796   -94]]"
3840,5,Neck,16,6,"[[ 3567 -1379 -1405]
 [ 3568 -1382 -1411]
 [ 3571 -1389 -1411]
 ...
 [ 3159  1283  1873]
 [ 3161  1282  1871]
 [ 3163  1282  1873]]","[[-45 104   5]
 [-41 106   3]
 [-41 108   8]
 ...
 [-66  83  17]
 [-73  84  18]
 [-80  86  21]]"
3841,7,Waist,106,1,"[[5026  219   70]
 [5205  145   93]
 [5309   74  161]
 ...
 [4064 -275  306]
 [4184 -267   25]
 [4193 -235 -331]]","[[ -209   204   -55]
 [ -184   199   -76]
 [ -146   187   -96]
 ...
 [-1739  -579   336]
 [-1770  -638   397]
 [-1782  -681   450]]"
3842,13,Neck,113,2,"[[ 4132 -1056  -175]
 [ 4216  -956  -159]
 [ 4285  -857  -165]
 ...
 [ 1339  3604   868]
 [ 1344  3606   869]
 [ 1349  3605   869]]","[[ 780 -135  -78]
 [ 776 -147  -70]
 [ 770 -159  -58]
 ...
 [ -67   76   18]
 [ -69   79   17]
 [ -63   78   16]]"
3843,10,Wrist,1,2,"[[3939 -389 -825]
 [3942 -392 -830]
 [3942 -392 -830]
 ...
 [3917 -229 -942]
 [3915 -225 -941]
 [3918 -226 -941]]","[[45 13 31]
 [47 12 32]
 [47 10 30]
 ...
 [ 9 20 25]
 [ 9 18 26]
 [11 18 24]]"
3844,1,Neck,40,1,"[[3966   51 -427]
 [3962   62 -441]
 [3960   71 -464]
 ...
 [4011   -2 -336]
 [4010   -3 -326]
 [4007   -4 -310]]","[[-101   50   32]
 [-104   50   34]
 [-103   48   33]
 ...
 [ -54   78   14]
 [ -55   69   19]
 [ -60   69   18]]"
3845,6,Wrist,16,4,"[[ 3853   398 -1018]
 [ 3851   398 -1018]
 [ 3851   396 -1024]
 ...
 [ 3213 -1096 -2223]
 [ 3213 -1097 -2219]
 [ 3211 -1098 -2219]]","[[  7 -21  83]
 [  5 -20  81]
 [  0 -19  75]
 ...
 [ 21  29  31]
 [ 22  27  30]
 [ 19  25  27]]"
3846,10,Wrist,21,3,"[[ 3288  -275 -1157]
 [ 3318  -301 -1173]
 [ 3342  -337 -1178]
 ...
 [ 3922  -350  -712]
 [ 3920  -354  -715]
 [ 3925  -358  -717]]","[[-546  -71  225]
 [-591  -64  228]
 [-624  -54  234]
 ...
 [ -51    2   39]
 [ -51    3   37]
 [ -51   -2   36]]"
3847,4,Waist,14,6,"[[1355 2307 2776]
 [1368 2319 2787]
 [1377 2326 2794]
 ...
 [3476 1949  552]
 [3472 1944  554]
 [3467 1945  556]]","[[39 42  2]
 [35 41  5]
 [37 37  6]
 ...
 [-4 23  2]
 [-4 25  1]
 [-8 28 -2]]"
3848,15,Wrist,16,5,"[[ 3944 -1370 -2208]
 [ 3906 -1471 -2213]
 [ 3859 -1538 -2193]
 ...
 [-3272  2491  -323]
 [-3266  2488  -317]
 [-3267  2486  -312]]","[[-222 -175  421]
 [-241 -166  377]
 [-233 -160  333]
 ...
 [ -25   19    6]
 [ -29   17    7]
 [ -27   16    8]]"
3849,13,Waist,104,2,"[[3928 -156  433]
 [3891 -178  453]
 [3829 -171  494]
 ...
 [4008  614  542]
 [3588  436  561]
 [3222  296  507]]","[[ 570 -330   91]
 [ 551 -326   88]
 [ 544 -317   82]
 ...
 [ 854  152   96]
 [ 812  110   78]
 [ 732   86   73]]"
3850,12,Wrist,19,1,"[[3955 -574 -858]
 [3964 -570 -859]
 [3972 -559 -863]
 ...
 [3582 -402 -592]
 [3564 -386 -595]
 [3552 -379 -597]]","[[ -29   33  -52]
 [ -28   30  -52]
 [ -24   33  -52]
 ...
 [ 230   94 -349]
 [ 217   91 -321]
 [ 201   90 -292]]"
3851,3,Neck,134,2,"[[ 3962   233   248]
 [ 3963   230   247]
 [ 3958   231   248]
 ...
 [-1137  1388  3539]
 [-1138  1384  3541]
 [-1135  1380  3540]]","[[ -86   60   -3]
 [ -86   60   -5]
 [ -88   60   -8]
 ...
 [ -97   64   11]
 [ -99   64   12]
 [-102   61   12]]"
3852,3,Wrist,108,1,"[[3393 2249 -187]
 [3388 2272 -186]
 [3390 2301 -181]
 ...
 [3312 2137 -242]
 [3320 2156 -223]
 [3328 2176 -208]]","[[ 493  115 -275]
 [ 494   97 -262]
 [ 498   82 -247]
 ...
 [ 586  471 -629]
 [ 597  462 -633]
 [ 600  454 -637]]"
3853,8,Waist,32,2,"[[ 2299 -3207 -1339]
 [ 2291 -3198 -1337]
 [ 2285 -3210 -1298]
 ...
 [ 2162 -3336 -1501]
 [ 2139 -3362 -1490]
 [ 2101 -3365 -1497]]","[[ -54   93   -3]
 [ -60   97    0]
 [ -69   91    3]
 ...
 [-173  919 -229]
 [-192  902 -213]
 [-214  868 -187]]"
3854,13,Waist,20,4,"[[10839 -1366  2781]
 [10536 -1944  2919]
 [ 9949 -2332  2959]
 ...
 [ 3560 -1905 -1765]
 [ 3704 -1627 -2262]
 [ 4208 -1113 -2322]]","[[ 1509   983   -94]
 [ 1663   445  -284]
 [ 1616  -172  -408]
 ...
 [ -332  -704  -189]
 [ -938   -94     7]
 [-1463   497   229]]"
3855,4,Wrist,17,5,"[[ -570  4030   256]
 [ -569  4026   259]
 [ -575  4021   264]
 ...
 [-3873   407  1556]
 [-3874   412  1552]
 [-3877   405  1552]]","[[23 25 39]
 [25 25 39]
 [24 29 41]
 ...
 [29  9 46]
 [28  9 45]
 [25 10 45]]"
3856,6,Wrist,105,4,"[[ 4248  1010    80]
 [ 4195  1016    57]
 [ 4154  1018    35]
 ...
 [ 3200 -2144 -1284]
 [ 3198 -2141 -1285]
 [ 3202 -2140 -1286]]","[[ 743   59 2287]
 [ 684   45 2268]
 [ 623   33 2245]
 ...
 [  23    7   37]
 [  26    9   37]
 [  22    8   35]]"
3857,10,Neck,19,1,"[[ 3966  -385  -232]
 [ 3964  -380  -233]
 [ 3964  -369  -234]
 ...
 [ 3952 -1057    60]
 [ 3953 -1082    87]
 [ 3963 -1106   111]]","[[-22 172   2]
 [-27 173   0]
 [-28 174   4]
 ...
 [152   6  -6]
 [137   2  -6]
 [118  -2  -4]]"
3858,1,Wrist,17,6,"[[ 2686  1638 -2558]
 [ 2682  1633 -2554]
 [ 2679  1632 -2555]
 ...
 [ -852  3635  1716]
 [ -849  3635  1714]
 [ -846  3638  1715]]","[[24 28 33]
 [26 30 30]
 [22 28 30]
 ...
 [19 18 30]
 [17 17 26]
 [19 18 28]]"
3859,5,Waist,28,4,"[[ 1956   294 -2368]
 [ 2394   152 -2353]
 [ 2882    45 -2250]
 ...
 [ 2569  1096  -479]
 [ 2810   964  -374]
 [ 3102   817  -251]]","[[1201 1811  229]
 [1144 2102  230]
 [1069 2338  230]
 ...
 [ 201  394  167]
 [ 205  487  144]
 [ 171  536  115]]"
3860,7,Neck,43,2,"[[ 3957   159  -568]
 [ 3966   164  -541]
 [ 3978   169  -513]
 ...
 [   94   576  -922]
 [  144   632  -954]
 [  283   699 -1024]]","[[-100   82   34]
 [ -95   83   32]
 [ -92   82   29]
 ...
 [ 859   84 -224]
 [ 877   72 -247]
 [ 896   69 -269]]"
3861,2,Waist,120,1,"[[ 4646  -521 -1138]
 [ 4694  -505 -1240]
 [ 4751  -478 -1318]
 ...
 [ 4156   821  -629]
 [ 4196   752  -620]
 [ 4229   702  -604]]","[[ 482  131 -222]
 [ 455  139 -251]
 [ 429  158 -281]
 ...
 [-126  253  259]
 [-135  258  216]
 [-127  263  172]]"
3862,5,Wrist,8,1,"[[ 4053   269  -433]
 [ 4051   283  -438]
 [ 4042   297  -443]
 ...
 [-3342 -1449 -1911]
 [-3333 -1447 -1926]
 [-3327 -1447 -1939]]","[[294  52 -53]
 [287  55 -52]
 [282  58 -51]
 ...
 [ 50  -5  48]
 [ 45  -4  56]
 [ 41  -3  60]]"
3863,8,Waist,20,3,"[[3860  389  766]
 [3936  374  767]
 [4000  332  799]
 ...
 [6856  238  753]
 [6567  187  602]
 [6230  146  465]]","[[   64   269   451]
 [  106   277   434]
 [  140   279   417]
 ...
 [ -873 -1375    16]
 [ -872 -1418    35]
 [ -861 -1408    45]]"
3864,1,Wrist,114,2,"[[ 3726  3189   521]
 [ 3672  3168   507]
 [ 3622  3152   491]
 ...
 [ 1353 -2433 -2985]
 [ 1352 -2434 -2984]
 [ 1351 -2434 -2984]]","[[1721 1051 -668]
 [1711 1033 -634]
 [1696 1012 -601]
 ...
 [  18   13   33]
 [  18   15   31]
 [  17   14   32]]"
3865,3,Neck,14,5,"[[ 4135   155 -2579]
 [ 4117   162 -2575]
 [ 4065   161 -2567]
 ...
 [ 4479  -287   311]
 [ 4497  -301   332]
 [ 4523  -304   347]]","[[   0 -592   28]
 [  -3 -622   30]
 [ -11 -643   23]
 ...
 [-106  -47 -184]
 [-102  -68 -192]
 [-102  -87 -198]]"
3866,11,Wrist,21,2,"[[ 4970   -17 -1222]
 [ 4774   -74 -1236]
 [ 4563  -132 -1242]
 ...
 [ 4066   174  -796]
 [ 4085   164  -799]
 [ 4100   153  -799]]","[[-610 -319  666]
 [-615 -302  661]
 [-611 -292  649]
 ...
 [ -14    1   11]
 [ -23    5   15]
 [ -31    7   25]]"
3867,5,Neck,15,1,"[[ 2662  -380 -3163]
 [ 2668  -370 -3129]
 [ 2669  -360 -3097]
 ...
 [ 3139  -230 -2724]
 [ 3137  -228 -2725]
 [ 3138  -230 -2726]]","[[-251  215  -95]
 [-250  210  -99]
 [-245  202 -104]
 ...
 [ -59   90   31]
 [ -61   91   30]
 [ -61   88   30]]"
3868,9,Neck,119,1,"[[ 3517 -1674  -771]
 [ 3563 -1723  -794]
 [ 3616 -1761  -813]
 ...
 [  843 -3967   560]
 [  846 -3968   568]
 [  846 -3965   570]]","[[-388 -216 -104]
 [-386 -224 -110]
 [-393 -232 -118]
 ...
 [ -85   82   19]
 [ -85   83   20]
 [ -84   82   21]]"
3869,5,Neck,103,2,"[[ 2066  -698 -4365]
 [ 2027  -679 -4384]
 [ 1970  -654 -4411]
 ...
 [  -83   -54 -4346]
 [  -85   -53 -4348]
 [  -89   -53 -4349]]","[[ 28 379 440]
 [ 67 344 408]
 [113 296 381]
 ...
 [-74  77  18]
 [-73  77  15]
 [-71  76  16]]"
3870,14,Wrist,14,6,"[[ 2747 -1200 -2772]
 [ 2730 -1207 -2760]
 [ 2716 -1203 -2756]
 ...
 [ 3995  -582  -402]
 [ 3994  -582  -404]
 [ 3989  -582  -410]]","[[60 14  1]
 [79  2 -2]
 [94 -5 -5]
 ...
 [51 17 36]
 [49 15 38]
 [47 16 39]]"
3871,4,Wrist,42,8,"[[  944  3270  2286]
 [  949  3263  2281]
 [  948  3254  2280]
 ...
 [ 2391  3877 -2852]
 [ 2318  3904 -2757]
 [ 2268  3815 -2645]]","[[  28   30   33]
 [  32   32   31]
 [  36   29   27]
 ...
 [-109  -11  -32]
 [   1  -40   11]
 [ 153  -59   45]]"
3872,15,Wrist,14,9,"[[ 1286 -3914  -290]
 [ 1283 -3915  -298]
 [ 1284 -3913  -302]
 ...
 [ 4660 -1309 -1464]
 [ 4671 -1319 -1444]
 [ 4679 -1325 -1426]]","[[  -4   22   16]
 [  -6   22   15]
 [ -12   25   13]
 ...
 [ 582 -250 -152]
 [ 621 -241 -146]
 [ 658 -227 -136]]"
